0.00592059 0.01092563 0.02188177 0.03326518 0.04358043 0.05227821 0.05798517 0.06085391 0.05993835 0.05545213 0.04776147 0.03701895 0.02282785 0.00479141 -0.01608326 -0.03970458 -0.06497391 -0.08850368 -0.11078219 -0.12949003 -0.14465773 -0.15561388 -0.16125980 -0.16382337 -0.16470839 -0.16418958 -0.16483048 -0.16617328 -0.16891995 -0.17343669 -0.17755669 -0.18073061 -0.18274483 -0.18274483 -0.18118839 -0.17804499 -0.17343669 -0.16913357 -0.16547136 -0.16089359 -0.15439314 -0.14737388 -0.14017151 -0.13357952 -0.13052766
-0.00634785 -0.00112918 0.01034577 0.02227851 0.03314310 0.04254280 0.04910428 0.05304117 0.05343791 0.05044710 0.04449599 0.03570666 0.02346873 0.00726341 -0.01208533 -0.03457747 -0.05917539 -0.08258308 -0.10534990 -0.12466811 -0.14065981 -0.15240943 -0.15869625 -0.16177861 -0.16302988 -0.16266365 -0.16299936 -0.16364025 -0.16544084 -0.16870633 -0.17175817 -0.17423017 -0.17587817 -0.17615284 -0.17535935 -0.17343669 -0.17047639 -0.16788232 -0.16605121 -0.16315195 -0.15829951 -0.15271463 -0.14676352 -0.14114811 -0.13858455
-0.03323466 -0.02740562 -0.01467940 -0.00122074 0.01110874 0.02221747 0.03091525 0.03738517 0.04092532 0.04162725 0.03970458 0.03537095 0.02737510 0.01519822 -0.00076296 -0.02117985 -0.04477065 -0.06851406 -0.09286782 -0.11410870 -0.13241981 -0.14624470 -0.15414900 -0.15848263 -0.16064943 -0.16071047 -0.16034424 -0.15933713 -0.15897092 -0.15936765 -0.15997803 -0.16067995 -0.16147344 -0.16232795 -0.16324350 -0.16400647 -0.16467787 -0.16589862 -0.16809595 -0.16904202 -0.16766869 -0.16519669 -0.16196173 -0.15845211 -0.15689565
-0.06128117 -0.05536058 -0.04248177 -0.02868740 -0.01586962 -0.00396741 0.00585955 0.01382488 0.01937925 0.02255318 0.02371288 0.02313303 0.01916562 0.01132237 -0.00042726 -0.01709037 -0.03744621 -0.05908383 -0.08233894 -0.10306101 -0.12146367 -0.13565478 -0.14413892 -0.14908291 -0.15179907 -0.15222633 -0.15140232 -0.14914395 -0.14703818 -0.14508499 -0.14368114 -0.14294870 -0.14313181 -0.14477982 -0.14755699 -0.15106662 -0.15536973 -0.16037476 -0.16641743 -0.17117833 -0.17355876 -0.17459640 -0.17453535 -0.17361981 -0.17331462
-0.09015168 -0.08514664 -0.07428205 -0.06250191 -0.05114902 -0.04052858 -0.03170873 -0.02450636 -0.01950133 -0.01660207 -0.01464888 -0.01336711 -0.01431318 -0.01779229 -0.02414014 -0.03430280 -0.04751732 -0.06268502 -0.07989746 -0.09555345 -0.10989715 -0.12118900 -0.12811670 -0.13232826 -0.13486129 -0.13550219 -0.13461715 -0.13223670 -0.12958159 -0.12652974 -0.12421034 -0.12277596 -0.12286752 -0.12549211 -0.13010040 -0.13608204 -0.14352855 -0.15161596 -0.16064943 -0.16864528 -0.17471847 -0.17941831 -0.18283638 -0.18497269 -0.18607135
-0.10931730 -0.10571612 -0.09787286 -0.08908353 -0.07995850 -0.07126072 -0.06430250 -0.05877865 -0.05542161 -0.05407880 -0.05261391 -0.05078280 -0.04977569 -0.04971465 -0.05102695 -0.05438399 -0.05954161 -0.06686606 -0.07620472 -0.08502457 -0.09353923 -0.10037538 -0.10473952 -0.10751671 -0.10940886 -0.11011078 -0.10943937 -0.10748619 -0.10498367 -0.10165715 -0.09918515 -0.09772027 -0.09814753 -0.10190130 -0.10815760 -0.11618397 -0.12607196 -0.13644825 -0.14752647 -0.15790276 -0.16708884 -0.17511521 -0.18204291 -0.18744469 -0.19003876
-0.10330515 -0.10126042 -0.09692679 -0.09140293 -0.08444472 -0.07763909 -0.07269509 -0.06918546 -0.06823939 -0.06958220 -0.07019258 -0.06982635 -0.06906339 -0.06787317 -0.06643879 -0.06466872 -0.06299020 -0.06283761 -0.06390576 -0.06527909 -0.06704917 -0.06857509 -0.06949065 -0.07016205 -0.07095554 -0.07156590 -0.07138279 -0.07049776 -0.06900235 -0.06659139 -0.06506547 -0.06460769 -0.06613361 -0.07126072 -0.07904294 -0.08838160 -0.09942930 -0.11062960 -0.12201300 -0.13321330 -0.14419995 -0.15460677 -0.16461684 -0.17322306 -0.17725150
-0.08041627 -0.08011109 -0.07977539 -0.07797479 -0.07330546 -0.06848354 -0.06558428 -0.06421094 -0.06591998 -0.07031465 -0.07358012 -0.07571642 -0.07641835 -0.07556383 -0.07284768 -0.06723227 -0.05981628 -0.05273598 -0.04568621 -0.03958251 -0.03439436 -0.03033540 -0.02746666 -0.02569658 -0.02508621 -0.02536088 -0.02563555 -0.02606281 -0.02600177 -0.02514725 -0.02517777 -0.02627644 -0.02926725 -0.03573718 -0.04464858 -0.05450606 -0.06558428 -0.07638783 -0.08670308 -0.09747612 -0.10916471 -0.12103641 -0.13370159 -0.14535967 -0.15070041
-0.04647969 -0.04794458 -0.05160680 -0.05337687 -0.05075228 -0.04733421 -0.04544206 -0.04470962 -0.04712058 -0.05221717 -0.05630665 -0.05938902 -0.06085391 -0.06076235 -0.05813776 -0.05130161 -0.04165776 -0.03128147 -0.01986755 -0.00964385 -0.00051881 0.00689718 0.01214637 0.01571703 0.01760918 0.01809748 0.01803644 0.01727348 0.01675466 0.01678518 0.01583911 0.01361126 0.00964385 0.00274667 -0.00610370 -0.01516770 -0.02475051 -0.03366192 -0.04153569 -0.05047762 -0.06134221 -0.07333598 -0.08758812 -0.10150456 -0.10779138
-0.00112918 -0.00439467 -0.01217689 -0.01754814 -0.01678518 -0.01431318 -0.01257363 -0.01132237 -0.01290933 -0.01681570 -0.02026429 -0.02322459 -0.02511673 -0.02624592 -0.02502518 -0.01931822 -0.01043733 0.00021363 0.01284829 0.02444533 0.03509629 0.04400769 0.05056917 0.05533006 0.05844295 0.06009094 0.06082339 0.06054872 0.06012147 0.05981628 0.05832087 0.05529954 0.05075228 0.04416028 0.03631703 0.02926725 0.02267525 0.01702933 0.01287881 0.00711081 -0.00158696 -0.01239051 -0.02725303 -0.04272591 -0.04965362
