-0.72664571 -0.69475389 -0.62590408 -0.54820400 -0.46958831 -0.39158300 -0.32026124 -0.25559253 -0.20490128 -0.16684470 -0.14172795 -0.13104647 -0.12665181 -0.12784204 -0.12991729 -0.12698752 -0.12045655 -0.10705893 -0.08752709 -0.06756798 -0.04617450 -0.02975555 -0.02175970 -0.01858577 -0.01956237 -0.02285836 -0.02203436 -0.01812799 -0.00729392 0.01147496 0.03283792 0.05719169 0.07931761 0.09338664 0.10074160 0.09836116 0.08691671 0.06967375 0.04547258 0.02127140 -0.00106815 -0.02050844 -0.03439436 -0.04364147 -0.04828028
-0.73473310 -0.70400095 -0.63808101 -0.56160164 -0.48060548 -0.39869380 -0.32276377 -0.25296792 -0.19815668 -0.15677358 -0.12945952 -0.11770989 -0.11331522 -0.11554307 -0.11957152 -0.11947996 -0.11648915 -0.10678426 -0.09121983 -0.07455672 -0.05581835 -0.04104739 -0.03335673 -0.02945036 -0.02865688 -0.02938933 -0.02584918 -0.01898251 -0.00537126 0.01614429 0.03997925 0.06662191 0.09070101 0.10644856 0.11523789 0.11413923 0.10382397 0.08764916 0.06454664 0.04126102 0.01956237 0.00045778 -0.01355022 -0.02319407 -0.02798547
-0.75093842 -0.72289193 -0.66380811 -0.59019744 -0.50404370 -0.41346475 -0.32746360 -0.24646749 -0.18274483 -0.13406782 -0.10202338 -0.08816797 -0.08395642 -0.08868679 -0.09720145 -0.10357982 -0.10852382 -0.10718101 -0.10046694 -0.09118931 -0.07852413 -0.06744590 -0.06060976 -0.05520798 -0.05069124 -0.04583880 -0.03637806 -0.02301096 -0.00308237 0.02450636 0.05404828 0.08587909 0.11468856 0.13440351 0.14658040 0.14850307 0.14078188 0.12710959 0.10644856 0.08511613 0.06479079 0.04641865 0.03201392 0.02136296 0.01620533
-0.77513963 -0.74919891 -0.69566941 -0.62385935 -0.53205967 -0.43250832 -0.33594775 -0.24323252 -0.16983551 -0.11307108 -0.07538072 -0.05844295 -0.05346843 -0.05990783 -0.07223731 -0.08441420 -0.09683523 -0.10336619 -0.10507523 -0.10275582 -0.09570605 -0.08783227 -0.08111820 -0.07348857 -0.06448561 -0.05340739 -0.03756829 -0.01742607 0.00869778 0.04187139 0.07638783 0.11236915 0.14468825 0.16721091 0.18164617 0.18570513 0.17993714 0.16840114 0.15030366 0.13113804 0.11249123 0.09515671 0.08069094 0.06936857 0.06393628
-0.80703145 -0.78154850 -0.72951448 -0.65651417 -0.55894649 -0.45127720 -0.34528643 -0.24222541 -0.15997803 -0.09546190 -0.05203406 -0.03137303 -0.02475051 -0.03176977 -0.04654073 -0.06305124 -0.08120976 -0.09378338 -0.10205390 -0.10492264 -0.10180975 -0.09567553 -0.08777124 -0.07693716 -0.06286813 -0.04538102 -0.02331614 0.00311289 0.03436384 0.07138279 0.10870693 0.14642781 0.17972350 0.20282601 0.21747489 0.22205268 0.21698660 0.20691550 0.19113742 0.17419966 0.15732291 0.14130069 0.12732323 0.11590930 0.11050753
-0.84752953 -0.82213813 -0.77086705 -0.69646293 -0.59398174 -0.47941527 -0.36494035 -0.25226599 -0.16125980 -0.08844264 -0.03823969 -0.01232948 -0.00216681 -0.00762963 -0.02252266 -0.04095584 -0.06244087 -0.07882931 -0.09152501 -0.09772027 -0.09701834 -0.09146398 -0.08166754 -0.06732383 -0.04834132 -0.02487259 0.00274667 0.03454695 0.06967375 0.10910367 0.14755699 0.18491165 0.21701711 0.23850214 0.25131992 0.25467697 0.24890897 0.23929563 0.22534868 0.21039461 0.19541001 0.18100528 0.16800439 0.15717033 0.15204321
-0.90429395 -0.87942135 -0.82961518 -0.75502795 -0.64967805 -0.53019804 -0.40845972 -0.28684348 -0.18652913 -0.10394605 -0.04467910 -0.01031526 0.00698874 0.00711081 -0.00375378 -0.01986755 -0.04049806 -0.05682547 -0.07031465 -0.07693716 -0.07638783 -0.06994843 -0.05777154 -0.04010132 -0.01696829 0.01116977 0.04290903 0.07840205 0.11563464 0.15549180 0.19281594 0.22714926 0.25516525 0.27198097 0.27976316 0.27915281 0.27027193 0.25919369 0.24573503 0.23197119 0.21866512 0.20615253 0.19473861 0.18524735 0.18076113
-0.96505630 -0.94119084 -0.89382613 -0.82058167 -0.71456039 -0.59254736 -0.46568194 -0.33686331 -0.22806482 -0.13556322 -0.06631672 -0.02179022 0.00494400 0.01345866 0.00988800 -0.00057985 -0.01684622 -0.02981658 -0.04101688 -0.04556413 -0.04324473 -0.03473007 -0.01986755 0.00076296 0.02710044 0.05841243 0.09268472 0.13013093 0.16763817 0.20599994 0.24011964 0.26917326 0.29074985 0.30051577 0.30103457 0.29456466 0.28095341 0.26725060 0.25351727 0.24063845 0.22907193 0.21878719 0.20963164 0.20227668 0.19879757
-1.00000000 -0.98135316 -0.94076359 -0.87343973 -0.77098912 -0.65071565 -0.52363658 -0.39255959 -0.27912229 -0.17969298 -0.10211493 -0.04763939 -0.01065096 0.00814844 0.01446577 0.01287881 0.00460829 -0.00152593 -0.00701926 -0.00692770 -0.00103763 0.01022370 0.02722251 0.04928739 0.07644887 0.10791345 0.14160588 0.17777032 0.21265298 0.24707785 0.27579576 0.29764703 0.31119725 0.31272316 0.30506301 0.29215369 0.27350688 0.25711843 0.24329355 0.23160496 0.22244942 0.21524705 0.20929594 0.20505387 0.20297861
-1.00000000 -0.99371320 -0.96926785 -0.91622669 -0.82155830 -0.70644248 -0.58354443 -0.45472580 -0.34009826 -0.23630482 -0.15173803 -0.08737449 -0.03921628 -0.00817896 0.01068148 0.02114933 0.02441481 0.02841273 0.03192236 0.03918577 0.05041658 0.06527909 0.08401746 0.10623493 0.13208412 0.16089359 0.19119847 0.22312082 0.25272378 0.28080082 0.30204168 0.31479841 0.31867427 0.31055635 0.29361859 0.27350688 0.24945830 0.23017059 0.21616261 0.20593891 0.19977416 0.19638661 0.19458602 0.19437239 0.19409773
-0.99044770 -0.97723317 -0.95327616 -0.90469068 -0.82143623 -0.71971798 -0.60875273 -0.49070710 -0.38291574 -0.28254035 -0.19754632 -0.12860499 -0.07321391 -0.03241066 -0.00213630 0.02041688 0.03625599 0.05178991 0.06598102 0.08163701 0.09897152 0.11752678 0.13733329 0.15842158 0.18109684 0.20499283 0.22974335 0.25525680 0.27780998 0.29825738 0.31119725 0.31461531 0.30915251 0.29230627 0.26743370 0.24146245 0.21344645 0.19248024 0.17926572 0.17130040 0.16885892 0.16989654 0.17285684 0.17712943 0.17893001
-0.91659290 -0.90429395 -0.88103884 -0.83901489 -0.77211827 -0.69045079 -0.59938353 -0.50117499 -0.40870389 -0.31989503 -0.24121830 -0.17313151 -0.11447493 -0.06625568 -0.02563555 0.00936918 0.03924681 0.06796472 0.09488205 0.12054811 0.14508499 0.16769920 0.18796350 0.20661031 0.22406690 0.24045533 0.25708792 0.27359843 0.28699607 0.29807428 0.30158392 0.29517502 0.28040406 0.25553149 0.22391431 0.19345683 0.16299936 0.14163640 0.13028352 0.12555315 0.12778100 0.13415937 0.14273506 0.15225685 0.15646839
-0.77782524 -0.76766258 -0.74776453 -0.71578109 -0.66957611 -0.61320841 -0.54835659 -0.47691274 -0.40675071 -0.33652762 -0.27057710 -0.20902127 -0.15186010 -0.09976501 -0.05136265 -0.00549333 0.03762932 0.07895138 0.11822870 0.15332499 0.18436232 0.21024202 0.22983490 0.24488053 0.25608081 0.26404613 0.27195042 0.27921385 0.28357798 0.28592792 0.28101444 0.26633504 0.24411756 0.21338542 0.17731254 0.14429152 0.11301004 0.09231849 0.08319346 0.08169805 0.08829005 0.09949034 0.11301004 0.12717062 0.13351847
-0.55037081 -0.54496902 -0.53398234 -0.51823479 -0.49827570 -0.47337261 -0.44251838 -0.40668964 -0.36771753 -0.32535782 -0.28055665 -0.23328349 -0.18408765 -0.13309123 -0.08056886 -0.02615436 0.02893155 0.08188116 0.13299966 0.17691579 0.21369061 0.24188970 0.25980407 0.27024141 0.27439192 0.27332377 0.27240822 0.27063814 0.26667073 0.26142156 0.24964140 0.22870570 0.20139164 0.16739403 0.12958159 0.09622486 0.06604206 0.04724265 0.04074221 0.04254280 0.05307169 0.06845301 0.08630635 0.10437331 0.11249123
-0.27973264 -0.28052613 -0.28168583 -0.28537858 -0.29389325 -0.30256051 -0.30805382 -0.31028169 -0.30527666 -0.29367962 -0.27298808 -0.24301890 -0.20462660 -0.15729240 -0.10299997 -0.04223762 0.02279733 0.08520768 0.14603107 0.19663076 0.23703726 0.26566362 0.28025147 0.28482926 0.28119755 0.27091280 0.26142156 0.25144199 0.24042481 0.22928557 0.21277505 0.18811609 0.15848263 0.12402722 0.08719138 0.05554369 0.02795495 0.01168859 0.00766015 0.01193274 0.02517777 0.04318369 0.06363109 0.08398694 0.09317301
0.01058992 0.00222785 -0.01440474 -0.03994873 -0.07745598 -0.11914426 -0.15955077 -0.19782098 -0.22507401 -0.24274422 -0.24542986 -0.23270364 -0.20569475 -0.16309091 -0.10873745 -0.04400769 0.02795495 0.09640797 0.16293833 0.21640675 0.25672171 0.28263190 0.29145175 0.28846094 0.27640614 0.25717947 0.24030274 0.22409742 0.20850246 0.19458602 0.17676321 0.15228736 0.12421034 0.09283730 0.06015198 0.03244118 0.00872829 -0.00479141 -0.00744652 -0.00238044 0.01107822 0.02896207 0.04901273 0.06881924 0.07776117
0.30594805 0.28913236 0.25498214 0.20648824 0.14099552 0.06830043 -0.00418104 -0.07501449 -0.13159582 -0.17593920 -0.20023194 -0.20398572 -0.18839076 -0.15137181 -0.09860530 -0.03234962 0.04336680 0.11438338 0.18283638 0.23563342 0.27246925 0.29291666 0.29389325 0.28205207 0.26117739 0.23334453 0.20996734 0.18894009 0.17072055 0.15628529 0.13983580 0.11862545 0.09527878 0.06997894 0.04419080 0.02233955 0.00375378 -0.00677511 -0.00872829 -0.00427259 0.00744652 0.02285836 0.03997925 0.05685598 0.06448561
0.53300577 0.50846887 0.45768610 0.38990447 0.30414745 0.21054719 0.11792352 0.02764977 -0.04593036 -0.10513627 -0.14148381 -0.15445417 -0.14554277 -0.11233863 -0.06176946 0.00305185 0.07785272 0.14627522 0.21091342 0.25803399 0.28714865 0.29886776 0.29004791 0.26847133 0.23877682 0.20313120 0.17416914 0.14963225 0.13019197 0.11697745 0.10385448 0.08844264 0.07238991 0.05557420 0.03878903 0.02426222 0.01168859 0.00421155 0.00210578 0.00451674 0.01236000 0.02273629 0.03402814 0.04507584 0.05008087
0.70412308 0.67232275 0.60551775 0.52137822 0.42191839 0.31617177 0.21366009 0.11545152 0.03552354 -0.02844325 -0.06872769 -0.08478042 -0.07870723 -0.04809717 -0.00061037 0.05996887 0.12939848 0.19046602 0.24591815 0.28269294 0.29999694 0.29993591 0.27948850 0.24719992 0.20871608 0.16605121 0.13248084 0.10565508 0.08651997 0.07623523 0.06851406 0.06131168 0.05514695 0.04922635 0.04373302 0.03805658 0.03238014 0.02804651 0.02499466 0.02395703 0.02578814 0.02874844 0.03140355 0.03390606 0.03506577
