-0.07684561 -0.06848354 -0.04983672 -0.03189184 -0.01797540 -0.00811792 -0.00555437 -0.00814844 -0.01293985 -0.02038636 -0.02758873 -0.03427229 -0.04141362 -0.04928739 -0.05758843 -0.06616413 -0.07495346 -0.08377331 -0.09262367 -0.10025331 -0.10660116 -0.11154515 -0.11410870 -0.11648915 -0.12027345 -0.12552263 -0.13470870 -0.14725181 -0.16003907 -0.17419966 -0.18289743 -0.18405713 -0.17746513 -0.15942870 -0.13394573 -0.10892056 -0.08313242 -0.06228828 -0.04687643 -0.03506577 -0.02771081 -0.02160710 -0.01211585 -0.00256355 0.00173956
-0.08270516 -0.07388531 -0.05420087 -0.03509629 -0.01986755 -0.00878933 -0.00524918 -0.00714133 -0.01223792 -0.02084414 -0.02969451 -0.03875851 -0.04809717 -0.05780206 -0.06741539 -0.07638783 -0.08484146 -0.09274575 -0.10007019 -0.10611286 -0.11084323 -0.11438338 -0.11597034 -0.11780145 -0.12167729 -0.12747581 -0.13751641 -0.15128025 -0.16571550 -0.18204291 -0.19260231 -0.19522691 -0.18921477 -0.17023225 -0.14258248 -0.11435285 -0.08429212 -0.05911435 -0.03921628 -0.02371288 -0.01397748 -0.00646992 0.00317392 0.01211585 0.01623585
-0.09570605 -0.08584857 -0.06399731 -0.04232917 -0.02426222 -0.01052889 -0.00485244 -0.00540178 -0.01126133 -0.02243111 -0.03512681 -0.04950102 -0.06378368 -0.07766961 -0.09018219 -0.09994812 -0.10751671 -0.11322367 -0.11700796 -0.11944944 -0.12039552 -0.12079226 -0.12018189 -0.12079226 -0.12475967 -0.13180944 -0.14386426 -0.16049685 -0.17859432 -0.19983520 -0.21457563 -0.22034363 -0.21561328 -0.19449446 -0.16199225 -0.12649922 -0.08682516 -0.05203406 -0.02212592 0.00143437 0.01641896 0.02694784 0.03698843 0.04461806 0.04831080
-0.10885952 -0.09781183 -0.07339702 -0.04879910 -0.02761925 -0.01092563 -0.00274667 -0.00152593 -0.00769066 -0.02102725 -0.03707999 -0.05639821 -0.07541124 -0.09332560 -0.10892056 -0.11978515 -0.12704855 -0.13116856 -0.13211463 -0.13153477 -0.12918486 -0.12680441 -0.12417982 -0.12363048 -0.12768945 -0.13583788 -0.14966278 -0.16876736 -0.19025239 -0.21604052 -0.23471786 -0.24365978 -0.24030274 -0.21735282 -0.18051699 -0.13821833 -0.08935820 -0.04516739 -0.00537126 0.02636799 0.04681540 0.06064028 0.07110813 0.07736442 0.08059938
-0.11941893 -0.10708945 -0.07983642 -0.05218665 -0.02807703 -0.00863674 0.00216681 0.00546281 -0.00024415 -0.01455733 -0.03265481 -0.05526902 -0.07766961 -0.09875790 -0.11700796 -0.12936796 -0.13721122 -0.14108707 -0.14090396 -0.13888973 -0.13461715 -0.13061923 -0.12686545 -0.12576678 -0.13006988 -0.13907285 -0.15424055 -0.17520677 -0.19916379 -0.22827846 -0.24988556 -0.26126897 -0.25913265 -0.23514512 -0.19534898 -0.14807580 -0.09222694 -0.04062014 0.00735496 0.04602191 0.07141332 0.08832057 0.09903257 0.10388501 0.10663167
-0.12927641 -0.11560412 -0.08548234 -0.05465865 -0.02761925 -0.00527970 0.00827052 0.01400800 0.00930815 -0.00521867 -0.02447584 -0.04931791 -0.07415998 -0.09784234 -0.11847285 -0.13269448 -0.14191107 -0.14651936 -0.14651936 -0.14413892 -0.13888973 -0.13388470 -0.12927641 -0.12744530 -0.13141270 -0.14038515 -0.15582751 -0.17740409 -0.20258187 -0.23368023 -0.25727102 -0.27060762 -0.26975310 -0.24567400 -0.20453505 -0.15408796 -0.09335612 -0.03622547 0.01821955 0.06259346 0.09244057 0.11230811 0.12344737 0.12723167 0.12967315
-0.13946959 -0.12451552 -0.09158605 -0.05771050 -0.02764977 -0.00234993 0.01413007 0.02243111 0.01928770 0.00543229 -0.01385540 -0.03939940 -0.06549272 -0.09091464 -0.11362041 -0.13010040 -0.14166692 -0.14831996 -0.15009002 -0.14874722 -0.14371166 -0.13834040 -0.13263345 -0.12930693 -0.13135166 -0.13818781 -0.15179907 -0.17175817 -0.19602038 -0.22693564 -0.25098422 -0.26563311 -0.26639608 -0.24378185 -0.20383312 -0.15308085 -0.09079257 -0.03112888 0.02700888 0.07504501 0.10834071 0.13089389 0.14279610 0.14621417 0.14859462
-0.14856410 -0.13245033 -0.09698782 -0.06021302 -0.02719199 0.00112918 0.02056948 0.03170873 0.03061007 0.01812799 -0.00021363 -0.02529985 -0.05157628 -0.07803583 -0.10248116 -0.12149419 -0.13614307 -0.14575641 -0.15048677 -0.15121922 -0.14737388 -0.14215522 -0.13547166 -0.13019197 -0.12930693 -0.13257241 -0.14279610 -0.15945922 -0.18109684 -0.20996734 -0.23316142 -0.24854274 -0.25101474 -0.23111667 -0.19431135 -0.14563432 -0.08462783 -0.02508621 0.03421125 0.08401746 0.11990722 0.14493240 0.15796381 0.16183965 0.16446425
-0.15332499 -0.13650930 -0.09964293 -0.06085391 -0.02520829 0.00604266 0.02844325 0.04248177 0.04388562 0.03353984 0.01687674 -0.00692770 -0.03271584 -0.05960265 -0.08532976 -0.10672323 -0.12448500 -0.13727225 -0.14532915 -0.14853358 -0.14642781 -0.14169744 -0.13412885 -0.12677389 -0.12250130 -0.12134159 -0.12714010 -0.13913389 -0.15665151 -0.18173772 -0.20267342 -0.21793267 -0.22199164 -0.20569475 -0.17380291 -0.12955107 -0.07275613 -0.01620533 0.04135258 0.09079257 0.12817775 0.15536973 0.17044587 0.17624439 0.17975402
-0.15424055 -0.13711967 -0.09976501 -0.05978576 -0.02175970 0.01236000 0.03762932 0.05468917 0.05899228 0.05151524 0.03729362 0.01562548 -0.00891140 -0.03558458 -0.06216620 -0.08587909 -0.10696737 -0.12323374 -0.13504441 -0.14123966 -0.14142278 -0.13766900 -0.12933744 -0.11969359 -0.11145360 -0.10501419 -0.10525834 -0.11127049 -0.12317271 -0.14270455 -0.16006958 -0.17438276 -0.17984557 -0.16809595 -0.14288767 -0.10534990 -0.05563524 -0.00482192 0.04815821 0.09509568 0.13287759 0.16202277 0.17993714 0.18897061 0.19394512
-0.14835048 -0.13132115 -0.09430219 -0.05383465 -0.01394696 0.02267525 0.05056917 0.07043672 0.07754754 0.07281716 0.06085391 0.04101688 0.01748711 -0.00912503 -0.03656118 -0.06231880 -0.08630635 -0.10553300 -0.12045655 -0.12927641 -0.13168737 -0.12906277 -0.12057863 -0.10956145 -0.09839167 -0.08783227 -0.08325449 -0.08371227 -0.08993804 -0.10333567 -0.11627552 -0.12851344 -0.13443403 -0.12662129 -0.10791345 -0.07760857 -0.03613392 0.00738548 0.05383465 0.09646901 0.13303018 0.16296884 0.18362987 0.19647816 0.20300913
