0.05038606 0.04867702 0.04486221 0.04150517 0.03952147 0.03878903 0.04000977 0.04275643 0.04644917 0.05111850 0.05517747 0.05847346 0.06167791 0.06540117 0.06848354 0.06970428 0.06985687 0.07003998 0.07013153 0.07113864 0.07315287 0.07596057 0.08005005 0.08426160 0.08804590 0.09091464 0.09063997 0.08761864 0.08270516 0.07547227 0.06863613 0.06353953 0.05887020 0.05374309 0.04873806 0.04464858 0.04132206 0.03979614 0.03979614 0.04269540 0.04974517 0.05887020 0.06976531 0.08072146 0.08566546
0.06369213 0.06183050 0.05746635 0.05392621 0.05227821 0.05218665 0.05426191 0.05795465 0.06237983 0.06772057 0.07232887 0.07611316 0.07953124 0.08291879 0.08542131 0.08597064 0.08529923 0.08453627 0.08352916 0.08340709 0.08423109 0.08590961 0.08877835 0.09189123 0.09472945 0.09677419 0.09576708 0.09219642 0.08697775 0.07974487 0.07290872 0.06756798 0.06262399 0.05722221 0.05197302 0.04751732 0.04385510 0.04205451 0.04199347 0.04470962 0.05124058 0.05969420 0.06958220 0.07943968 0.08389539
0.09527878 0.09298990 0.08752709 0.08355968 0.08276620 0.08420057 0.08822901 0.09418012 0.10046694 0.10730308 0.11322367 0.11822870 0.12207404 0.12482070 0.12607196 0.12515640 0.12271493 0.11978515 0.11624500 0.11352886 0.11166722 0.11066011 0.11078219 0.11127049 0.11185034 0.11197241 0.10931730 0.10431226 0.09826960 0.09094516 0.08395642 0.07809687 0.07251198 0.06646931 0.06048769 0.05520798 0.05053865 0.04806665 0.04779199 0.05005036 0.05554369 0.06259346 0.07037568 0.07797479 0.08142339
0.11737419 0.11459700 0.10806604 0.10351878 0.10321360 0.10562456 0.11108737 0.11871700 0.12625508 0.13403730 0.14081240 0.14667195 0.15073092 0.15247047 0.15222633 0.14972381 0.14548174 0.14056826 0.13480026 0.12985626 0.12576678 0.12259285 0.12067018 0.11926634 0.11822870 0.11697745 0.11319315 0.10730308 0.10095523 0.09402753 0.08728294 0.08124027 0.07535020 0.06912442 0.06295969 0.05734428 0.05218665 0.04943999 0.04925688 0.05108799 0.05536058 0.06054872 0.06555376 0.07013153 0.07223731
0.11801507 0.11484115 0.10727256 0.10184027 0.10119938 0.10348827 0.10898159 0.11673330 0.12411878 0.13156529 0.13809626 0.14398633 0.14752647 0.14783166 0.14587848 0.14191107 0.13623463 0.12997833 0.12298959 0.11697745 0.11203345 0.10821863 0.10592975 0.10431226 0.10309152 0.10177923 0.09811701 0.09253212 0.08676412 0.08087405 0.07504501 0.06942961 0.06393628 0.05844295 0.05307169 0.04806665 0.04342784 0.04113895 0.04150517 0.04306162 0.04589984 0.04879910 0.05026399 0.05102695 0.05142369
0.10681479 0.10333567 0.09518723 0.08914457 0.08786279 0.08954131 0.09454634 0.10184027 0.10858486 0.11526841 0.12118900 0.12674338 0.12961210 0.12839137 0.12475967 0.11938841 0.11246071 0.10519730 0.09738456 0.09082308 0.08557390 0.08178961 0.07989746 0.07892086 0.07824946 0.07754754 0.07464828 0.07000946 0.06543168 0.06100650 0.05652028 0.05188147 0.04730369 0.04300058 0.03897214 0.03512681 0.03155614 0.03012177 0.03125095 0.03268532 0.03399762 0.03448592 0.03231910 0.02905362 0.02768029
0.08413953 0.08081301 0.07306131 0.06711020 0.06537065 0.06637776 0.07065035 0.07721183 0.08328501 0.08935820 0.09482101 0.10016175 0.10248116 0.10010071 0.09509568 0.08865627 0.08078250 0.07275613 0.06436354 0.05752739 0.05233924 0.04892117 0.04788354 0.04794458 0.04837184 0.04886013 0.04736473 0.04431288 0.04147466 0.03903317 0.03637806 0.03329569 0.03024384 0.02777184 0.02563555 0.02346873 0.02136296 0.02108829 0.02328562 0.02478103 0.02481155 0.02316355 0.01779229 0.01098666 0.00805689
0.05398724 0.05114902 0.04452651 0.03927732 0.03714103 0.03735466 0.04074221 0.04626606 0.05154576 0.05694754 0.06186102 0.06683554 0.06854457 0.06503494 0.05887020 0.05148473 0.04284799 0.03427229 0.02563555 0.01886044 0.01403851 0.01135289 0.01153600 0.01309244 0.01501511 0.01712088 0.01745659 0.01644948 0.01574755 0.01556444 0.01510666 0.01391644 0.01278726 0.01242103 0.01245155 0.01217689 0.01181066 0.01284829 0.01605274 0.01770074 0.01657155 0.01297037 0.00476089 -0.00509659 -0.00939970
0.03012177 0.02801599 0.02319407 0.01919614 0.01709037 0.01681570 0.01962340 0.02438429 0.02896207 0.03372295 0.03784295 0.04190191 0.04254280 0.03769036 0.03024384 0.02191229 0.01254311 0.00354015 -0.00527970 -0.01193274 -0.01635792 -0.01834163 -0.01715140 -0.01440474 -0.01116977 -0.00759911 -0.00552385 -0.00463881 -0.00332652 -0.00146489 0.00000000 0.00054933 0.00103763 0.00231941 0.00387585 0.00488296 0.00549333 0.00723289 0.01083407 0.01223792 0.00997955 0.00479141 -0.00534074 -0.01712088 -0.02227851
0.01007111 0.00903348 0.00662252 0.00445570 0.00265511 0.00213630 0.00457778 0.00872829 0.01272622 0.01678518 0.01992859 0.02261422 0.02182074 0.01544237 0.00656148 -0.00271615 -0.01269570 -0.02203436 -0.03088473 -0.03729362 -0.04110843 -0.04235969 -0.04028443 -0.03650014 -0.03207495 -0.02710044 -0.02337718 -0.02053896 -0.01733451 -0.01355022 -0.01025422 -0.00805689 -0.00610370 -0.00354015 -0.00088504 0.00082400 0.00186163 0.00375378 0.00726341 0.00817896 0.00482192 -0.00164800 -0.01284829 -0.02557451 -0.03115940
-0.00534074 -0.00546281 -0.00564592 -0.00613422 -0.00766015 -0.00848415 -0.00643941 -0.00292978 0.00024415 0.00338755 0.00515763 0.00589007 0.00317392 -0.00500504 -0.01535081 -0.02548296 -0.03579821 -0.04504532 -0.05343791 -0.05893124 -0.06149480 -0.06140324 -0.05813776 -0.05316325 -0.04745628 -0.04116947 -0.03595081 -0.03149510 -0.02673421 -0.02145451 -0.01684622 -0.01361126 -0.01083407 -0.00775170 -0.00485244 -0.00305185 -0.00219733 -0.00070193 0.00216681 0.00222785 -0.00231941 -0.00994903 -0.02175970 -0.03476058 -0.04052858
-0.01492355 -0.01416059 -0.01236000 -0.01138340 -0.01272622 -0.01385540 -0.01226844 -0.00949126 -0.00729392 -0.00543229 -0.00558489 -0.00753807 -0.01281777 -0.02322459 -0.03527940 -0.04623554 -0.05667287 -0.06546220 -0.07275613 -0.07675405 -0.07724234 -0.07519761 -0.07046724 -0.06411939 -0.05710013 -0.04950102 -0.04300058 -0.03720206 -0.03131199 -0.02499466 -0.01968444 -0.01602222 -0.01315348 -0.01043733 -0.00824000 -0.00726341 -0.00735496 -0.00698874 -0.00540178 -0.00662252 -0.01251259 -0.02114933 -0.03302103 -0.04565569 -0.05130161
-0.02533036 -0.02392651 -0.02056948 -0.01843318 -0.01959288 -0.02099673 -0.01983703 -0.01770074 -0.01641896 -0.01571703 -0.01760918 -0.02209540 -0.02966399 -0.04187139 -0.05517747 -0.06646931 -0.07654043 -0.08423109 -0.08978546 -0.09161656 -0.08941923 -0.08493301 -0.07840205 -0.07055879 -0.06222724 -0.05355999 -0.04593036 -0.03909421 -0.03238014 -0.02542192 -0.01974548 -0.01596118 -0.01330607 -0.01110874 -0.00970489 -0.00949126 -0.01034577 -0.01092563 -0.01052889 -0.01290933 -0.02005066 -0.02960295 -0.04159673 -0.05386517 -0.05935850
