2032.89624023	-1069.3269043	-2185.65722656	-1759.26928711	-1922.10253906	-644.61767578	2803.41601563	2758.09130859	-1586.36401367	-3196.22998047	-90.64938354	1980.85668945	2091.65039063	3093.82983398	1885.17138672	-1154.94018555	18.46560669	1072.68432617	-1227.12402344	-83.93460083	4834.6328125	5220.73046875	480.10595703	-1859.9909668	-2049.68310547	-2981.35742188	-2252.80493164	-41.96730042	753.73266602	416.31567383	-58.75422668	-1368.1340332	-3019.96728516	-3100.54443359	-216.5513	3936.53320313	5378.52734375	3162.65625	-454.92553711	-4443.49609375	-6442.8203125	-3526.93237305	1739.125	3871.06420898	2988.07226563	1562.86230469	-906.49365234	-3174.40698242	-2303.16577148	-1.67869186	1420.17358398	1853.27612305	248.44644165	-2789.98657227	-3451.39111328	-587.54223633	2860.49145508	5104.90234375	5311.37890625	2294.7722168	-2689.26489258	-5986.21484375	-6112.1171875	-3130.76098633	4049.00561523	9383.88671875	4372.9921875	-3149.2265625	-3960.03491211	-214.87260437	1809.63012695	884.6706543	-1670.29858398	-4992.4296875	-6385.7421875	-644.61767578
1588.76245117	-1874.96728516	-2997.02050781	-1470.05249023	-783.81103516	-58.54190063	2118.8918457	1374.10864258	-2128.64892578	-1837.56542969	1689.58447266	2297.77001953	1557.86523438	2606.74121094	1138.31494141	-1814.79907227	-191.88737488	1500.94946289	154.4855957	1265.15576172	4618.3046875	3720.66357422	-582.16674805	-2035.95751953	-2140.03198242	-2897.82470703	-1715.60327148	281.32641602	674.8581543	221.1583252	-593.54980469	-2000.18188477	-3027.91772461	-2221.34033203	860.24072266	4036.13964844	4034.51342773	1396.875	-1065.13745117	-3917.42944336	-5519.19921875	-2431.11547852	2320.53637695	3831.24291992	2640.890625	956.18457031	-1486.31396484	-3218.17895508	-1861.95800781	248.80311584	1193.60449219	1174.09057617	-310.59716797	-2689.67553711	-2338.42407227	1226.12768555	4120.69921875	5463.91015625	4200.37890625	-58.54190063	-4569.51953125	-6348.54296875	-4676.84765625	-1081.39916992	4707.7421875	7828.3515625	2590.47949219	-3177.52490234	-2878.31054688	533.38183594	1431.02441406	-334.98974609	-2320.53637695	-4527.23828125	-4286.56640625	1993.67724609
790.86108398	-2628.39746094	-3657.05761719	-1731.24731445	-72.0602417	958.40112305	2050.11401367	-172.94459534	-3255.3215332	-1711.4309082	1956.43554688	2812.15112305	2799.54052734	3521.94458008	453.97949219	-2684.24414063	-354.89672852	1172.78051758	518.83374023	2880.60839844	5741.3984375	3179.65844727	-1097.1171875	-1965.44311523	-2851.78417969	-3343.59545898	-1025.05688477	641.33618164	178.34910583	-239.60032654	-821.48681641	-2104.15917969	-3140.02514648	-1781.68945313	2468.06347656	5332.45703125	3534.55517578	-304.4543457	-2396.00317383	-4303.796875	-4993.7734375	-1351.12963867	2689.64868164	3720.11010742	2808.5480957	569.27587891	-2511.29956055	-3177.85693359	-426.95678711	1059.28564453	535.04711914	-135.11296082	-1075.49902344	-2453.65136719	-1482.6394043	2269.89770508	5251.390625	6678.1796875	3923.68041992	-2379.78955078	-6845.72265625	-6970.02734375	-4056.99194336	246.80635071	6227.8046875	7492.4609375	589.0925293	-4188.5	-2221.25708008	1520.47119141	1597.93579102	-877.33349609	-3176.05541992	-4954.140625	-2774.31958008	5112.671875
-201.60142517	-3680.29833984	-3551.61645508	-1951.67333984	-975.83666992	1031.59863281	2101.80200195	-1061.62451172	-3006.86376953	310.98071289	2779.52612305	2121.10424805	2931.79931641	3229.91210938	-109.37948608	-2148.98535156	-150.12872314	398.91333008	325.99365234	4019.16040039	5597.65625	1910.92407227	-1325.42211914	-1979.55444336	-3024.02124023	-2972.54858398	-643.40869141	506.14819336	205.89080811	-394.62402344	-1490.5637207	-2410.63818359	-2562.91162109	-379.61108398	3819.70361328	5104.375	2052.47412109	-1357.5925293	-3452.96044922	-4840.578125	-3410.06665039	579.06787109	2923.22070313	3071.20458984	2181.15576172	-583.35717773	-3281.38476563	-2365.59960938	394.62402344	1411.20996094	1134.54418945	-276.66577148	-1958.10742188	-1827.28100586	579.06787109	3613.81274414	5550.47265625	5893.62109375	2039.60571289	-4246.49609375	-7416.35546875	-6639.9765625	-2863.16918945	3013.29785156	7575.06640625	5147.26953125	-2402.05957031	-4988.5625	-1456.24853516	1754.36132813	1316.84326172	-1368.31591797	-4085.64599609	-4336.57421875	544.75268555	8477.98046875
-159.52278137	-3674.43139648	-3547.35400391	-2030.53564453	-659.72119141	1760.15795898	1268.07080078	-3252.64233398	-3322.94067383	1819.64111328	3655.50488281	2757.85131836	3714.98803711	2528.03051758	-970.65551758	-1584.41259766	-440.71533203	-400.15869141	1895.34692383	6213.2734375	5202.0625	708.38916016	-1665.52587891	-2976.85717773	-3963.73535156	-2657.81176758	-170.33787537	738.13061523	562.38525391	-559.68139648	-2484.77001953	-3098.52709961	-2563.17944336	524.5324707	5239.9140625	5634.66796875	1711.49	-2035.94311523	-4845.1640625	-6080.7890625	-2703.77587891	2300.91333008	3633.87475586	2852.48364258	1665.52587891	-1438.40869141	-4123.2578125	-2436.10205078	638.09106445	1697.97119141	1611.45043945	-543.45874023	-3128.26879883	-2006.20166016	2225.20751953	5550.8515625	6608.02734375	5710.37109375	670.53637695	-5607.62890625	-8008.58203125	-7227.19140625	-2725.40600586	5283.17578125	9949.89453125	4591.0078125	-4082.70166016	-4791.08984375	-711.09301758	1262.66333008	102.7434845	-2711.88720703	-5204.765625	-4347.66796875	3120.1574707	12118.3203125
-1805.85058594	-4483.84375	-3090.98022461	-1682.72436523	-182.12414551	3106.37109375	1259.47827148	-4512.05859375	-2477.91430664	3486.01	3037.11254883	2395.83032227	5025.0859375	2062.36352539	-2408.65600586	-1228.6965332	-954.2277832	-1828.93676758	3668.13427734	8549.57421875	3932.3425293	-551.50268555	-1033.74682617	-4073.42456055	-5530.4140625	-2018.75634766	438.63696289	651.54272461	1100.44018555	-166.73336792	-2701.08056641	-3491.14038086	-3103.8059082	877.27392578	6243.5234375	5807.44921875	1531.38183594	-2518.95654297	-6074.22265625	-6235.828125	-1238.95703125	2926.81201172	3026.85205078	2960.15869141	1798.15527344	-2611.30102539	-4871.1796875	-1780.19921875	1297.95507813	2223.96655273	2072.62402344	-1218.43603516	-4014.42651367	-1377.47412109	3003.76586914	5232.859375	6843.76171875	6443.6015625	51.30256653	-7143.8828125	-8883.0390625	-7361.91796875	-1846.89257813	7713.33984375	11391.734375	2849.8581543	-6040.875	-4401.7578125	454.02758789	1436.47216797	-389.89941406	-3480.87988281	-6379.47265625	-4088.81542969	5897.23046875	14613.5390625
-3374.58178711	-6120.12890625	-3113.10107422	-1531.88232422	-155.40837097	3559.59179688	902.84863281	-5372.6875	-1485.01318359	4817.65625	2121.44750977	2148.58227539	6791.09765625	2123.91430664	-4008.54907227	-1176.66333008	-91.27157593	-2202.85205078	4198.4921875	10402.4921875	4075.15283203	-740.03979492	-291.08227539	-4995.265625	-7518.8046875	-2432.2644043	1151.99536133	1144.5949707	1716.89233398	357.68579102	-2992.2277832	-4718.984375	-4139.2890625	1889.56835938	8125.63671875	5826.578125	345.35180664	-3448.58569336	-7151.25	-6635.6875	-310.81665039	3727.33398438	3394.31616211	3937.01196289	2146.11547852	-4427.90234375	-6354.47265625	-1068.12402344	2183.11767578	2111.58032227	1687.29077148	-1615.75366211	-4171.35546875	-841.1784668	3273.44287109	4906.4609375	7859.22265625	7812.3515625	-989.18652344	-9134.55859375	-9921.46484375	-7871.5546875	-1440.61083984	10358.08984375	13754.87109375	1660.15600586	-7987.49609375	-4585.77734375	873.24682617	1859.96679688	-24.66798401	-3949.34594727	-7819.75390625	-4163.95703125	8416.71875	17045.58203125
-3447.29492188	-5942.57421875	-3176.72216797	-1272.69311523	558.68212891	4021.00878906	1089.80615234	-5080.75	-1262.671875	4957.98828125	2500.29077148	2177.10693359	6516.2890625	2094.43212891	-4717.48046875	-1212.56591797	749.08496094	-2743.30517578	3216.80712891	10469.65234375	4233.95703125	-1022.1628418	315.66796875	-4354.2109375	-7806.51953125	-2174.6015625	1575.83447266	834.26538086	1420.50585938	-40.08482361	-3269.41845703	-4481.984375	-3567.54931641	2908.6550293	8573.140625	4902.875	-558.68212891	-3580.07592773	-7495.859375	-6836.96484375	561.1875	4439.390625	3317.01904297	3858.16430664	1656.00415039	-5115.82421875	-6057.81640625	-330.69970703	2189.63354492	1743.68969727	1533.24438477	-1906.53442383	-4206.3984375	-165.34989929	3469.8425293	4542.109375	7548.47265625	7207.75	-1836.38598633	-9625.3671875	-9720.56640625	-7530.93359375	-826.74951172	11399.12109375	13636.35546875	250.53015137	-8525.5390625	-4066.10424805	1004.62573242	1382.92626953	-420.890625	-4411.8359375	-7130.0859375	-989.59399414	11662.17578125	16552.52734375
-3959.57006836	-6753	-3954.26928711	-800.39501953	1362.26171875	4182.1953125	1987.73583984	-3951.61914063	-2157.35595703	4282.90625	3742.24414063	1924.12841797	5194.61328125	2941.84912109	-3371.20019531	-1828.71704102	856.05151367	-1908.22631836	1741.2565918	9498.7265625	5258.22265625	-1306.60498047	-675.83007813	-3212.18115234	-6912.01953125	-2544.30200195	2048.69311523	715.58496094	522.11181641	-108.66288757	-3365.89941406	-4577.08984375	-2960.40136719	3326.14477539	8682.4296875	5390.73828125	-522.11181641	-4009.92602539	-7558.6953125	-7065.73828125	265.03125	4934.8828125	4068.23291016	3638.88183594	739.43774414	-5480.84765625	-5722.02734375	-164.31950378	2019.53955078	2000.98754883	1804.86425781	-2353.47924805	-4404.8203125	466.45532227	4807.66796875	5525.90234375	6469.41796875	4404.8203125	-3909.21411133	-9429.81640625	-9297.30078125	-7129.34375	1399.3659668	12960.03515625	11979.421875	-1818.11572266	-7982.74609375	-2679.46801758	598.97094727	13.25157261	-1378.16357422	-5064.75	-6442.9140625	2266.01904297	14929.21875	16103.30859375
-3767.83129883	-6818.21875	-3823.01928711	-1640.58691406	664.76367188	5566.453125	3654.94677734	-3812.98510742	-1959.171875	4946.84375	3416.63525391	629.64404297	3838.07055664	2879.80712891	-2616.41015625	-1655.63818359	905.58374023	-2129.75292969	541.84521484	8687.08203125	5092.33984375	-2172.39794922	-1201.59204102	-2199.99194336	-6028.02734375	-2776.95678711	2034.42822266	1028.50244141	694.86621094	0	-3363.95581055	-3740.23730469	-3017.77685547	1028.50244141	7891.875	6936.1171875	220.75177002	-3765.32275391	-6233.7265625	-6941.13671875	-1008.43408203	5157.5625	4828.94140625	3451.75488281	649.71240234	-5511.265625	-6497.125	-516.75976563	2541.15380859	2064.53076172	2237.62011719	-1031.01098633	-3273.6484375	1209.11767578	5099.8671875	5451.0625	5854.9375	3083	-5167.59765625	-9662.90625	-8611.82421875	-6918.55859375	1046.06225586	12281.82421875	10242.37890625	-3140.69555664	-6599.97265625	-955.75463867	376.28125	-489.16577148	-1816.18481445	-5498.72265625	-5892.56640625	3908.30957031	16029.5859375	15154.10546875
